,Area,Element,Item,Year,hg/ha_yield,pesticides_tonnes,average_rain_fall_mm_per_year,avg_temp
27385,Ukraine,Yield,Soybeans,1995,9679,51986.39,565.0,8.26
27386,Ukraine,Yield,lentil,1995,29699,51986.39,565.0,8.26
27387,Ukraine,Yield,Maize,1996,27365,47057.85,565.0,7.0
27388,Ukraine,Yield,Apple,1996,118859,47057.85,565.0,7.0
27389,Ukraine,Yield,"Rice, paddy",1996,35518,47057.85,565.0,7.0
27390,Ukraine,Yield,Sorghum,1996,7143,47057.85,565.0,7.0
27391,Ukraine,Yield,Soybeans,1996,9375,47057.85,565.0,7.0
27392,Ukraine,Yield,lentil,1996,22993,47057.85,565.0,7.0
27393,Ukraine,Yield,Maize,1997,32628,42129.32,565.0,7.21
27394,Ukraine,Yield,Apple,1997,105875,42129.32,565.0,7.21
27395,Ukraine,Yield,"Rice, paddy",1997,28889,42129.32,565.0,7.21
27396,Ukraine,Yield,Sorghum,1997,8675,42129.32,565.0,7.21
27397,Ukraine,Yield,Soybeans,1997,13565,42129.32,565.0,7.21
27398,Ukraine,Yield,lentil,1997,28277,42129.32,565.0,7.21
27399,Ukraine,Yield,Maize,1998,25342,37200.78,565.0,7.74
27400,Ukraine,Yield,Apple,1998,101804,37200.78,565.0,7.74
27401,Ukraine,Yield,"Rice, paddy",1998,30286,37200.78,565.0,7.74
27402,Ukraine,Yield,Sorghum,1998,6087,37200.78,565.0,7.74
27403,Ukraine,Yield,Soybeans,1998,11412,37200.78,565.0,7.74
27404,Ukraine,Yield,lentil,1998,26479,37200.78,565.0,7.74
27405,Ukraine,Yield,Maize,1999,25220,32272.25,565.0,8.97
27406,Ukraine,Yield,Apple,1999,82026,32272.25,565.0,8.97
27407,Ukraine,Yield,"Rice, paddy",1999,29041,32272.25,565.0,8.97
27408,Ukraine,Yield,Sorghum,1999,6964,32272.25,565.0,8.97
27409,Ukraine,Yield,Soybeans,1999,10733,32272.25,565.0,8.97
27410,Ukraine,Yield,lentil,1999,22903,32272.25,565.0,8.97
27411,Ukraine,Yield,Maize,2000,30091,27343.71,565.0,8.82
27412,Ukraine,Yield,Apple,2000,121632,27343.71,565.0,8.82
27413,Ukraine,Yield,"Rice, paddy",2000,35595,27343.71,565.0,8.82
27414,Ukraine,Yield,Sorghum,2000,11458,27343.71,565.0,8.82
27415,Ukraine,Yield,Soybeans,2000,10627,27343.71,565.0,8.82
27416,Ukraine,Yield,lentil,2000,19756,27343.71,565.0,8.82
27417,Ukraine,Yield,Maize,2001,32425,22415.17,565.0,8.42
27418,Ukraine,Yield,Apple,2001,108079,22415.17,565.0,8.42
27419,Ukraine,Yield,"Rice, paddy",2001,36548,22415.17,565.0,8.42
27420,Ukraine,Yield,Sorghum,2001,9952,22415.17,565.0,8.42
27421,Ukraine,Yield,Soybeans,2001,10123,22415.17,565.0,8.42
27422,Ukraine,Yield,lentil,2001,31020,22415.17,565.0,8.42
27423,Ukraine,Yield,Maize,2002,35167,17486.64,565.0,8.87
27424,Ukraine,Yield,Apple,2002,104374,17486.64,565.0,8.87
27425,Ukraine,Yield,"Rice, paddy",2002,39894,17486.64,565.0,8.87
27426,Ukraine,Yield,Sorghum,2002,13276,17486.64,565.0,8.87
27427,Ukraine,Yield,Soybeans,2002,12699,17486.64,565.0,8.87
27428,Ukraine,Yield,lentil,2002,30455,17486.64,565.0,8.87
27429,Ukraine,Yield,Maize,2004,38558,15344.4,565.0,8.32
27430,Ukraine,Yield,Apple,2004,133386,15344.4,565.0,8.32
27431,Ukraine,Yield,"Rice, paddy",2004,37746,15344.4,565.0,8.32
27432,Ukraine,Yield,Sorghum,2004,18258,15344.4,565.0,8.32
27433,Ukraine,Yield,Soybeans,2004,14175,15344.4,565.0,8.32
27434,Ukraine,Yield,lentil,2004,31661,15344.4,565.0,8.32
27435,Ukraine,Yield,Maize,2005,43185,23021.7,565.0,8.39
27436,Ukraine,Yield,Apple,2005,128388,23021.7,565.0,8.39
27437,Ukraine,Yield,"Rice, paddy",2005,43458,23021.7,565.0,8.39
27438,Ukraine,Yield,Sorghum,2005,26816,23021.7,565.0,8.39
27439,Ukraine,Yield,Soybeans,2005,14527,23021.7,565.0,8.39
27440,Ukraine,Yield,lentil,2005,28457,23021.7,565.0,8.39
27441,Ukraine,Yield,Maize,2006,37352,28832.6,565.0,7.88
27442,Ukraine,Yield,Apple,2006,133199,28832.6,565.0,7.88
27443,Ukraine,Yield,"Rice, paddy",2006,46065,28832.6,565.0,7.88
27444,Ukraine,Yield,Sorghum,2006,18587,28832.6,565.0,7.88
27445,Ukraine,Yield,Soybeans,2006,12445,28832.6,565.0,7.88
27446,Ukraine,Yield,lentil,2006,25308,28832.6,565.0,7.88
27447,Ukraine,Yield,Maize,2007,39001,36476.0,565.0,9.46
27448,Ukraine,Yield,Apple,2007,131439,36476.0,565.0,9.46
27449,Ukraine,Yield,"Rice, paddy",2007,51185,36476.0,565.0,9.46
27450,Ukraine,Yield,Sorghum,2007,15067,36476.0,565.0,9.46
27451,Ukraine,Yield,Soybeans,2007,12392,36476.0,565.0,9.46
27452,Ukraine,Yield,lentil,2007,23420,36476.0,565.0,9.46
27453,Ukraine,Yield,Maize,2008,46911,54080.5,565.0,9.24
27454,Ukraine,Yield,Apple,2008,138728,54080.5,565.0,9.24
27455,Ukraine,Yield,"Rice, paddy",2008,50859,54080.5,565.0,9.24
27456,Ukraine,Yield,Sorghum,2008,20660,54080.5,565.0,9.24
27457,Ukraine,Yield,Soybeans,2008,15111,54080.5,565.0,9.24
27458,Ukraine,Yield,lentil,2008,36698,54080.5,565.0,9.24
27459,Ukraine,Yield,Maize,2009,50195,36444.7,565.0,8.82
27460,Ukraine,Yield,Apple,2009,139298,36444.7,565.0,8.82
27461,Ukraine,Yield,"Rice, paddy",2009,58327,36444.7,565.0,8.82
27462,Ukraine,Yield,Sorghum,2009,21276,36444.7,565.0,8.82
27463,Ukraine,Yield,Soybeans,2009,16763,36444.7,565.0,8.82
27464,Ukraine,Yield,lentil,2009,30930,36444.7,565.0,8.82
27465,Ukraine,Yield,Maize,2010,45147,62534.6,565.0,8.97
27466,Ukraine,Yield,Apple,2010,132481,62534.6,565.0,8.97
27467,Ukraine,Yield,"Rice, paddy",2010,50512,62534.6,565.0,8.97
27468,Ukraine,Yield,Sorghum,2010,21394,62534.6,565.0,8.97
27469,Ukraine,Yield,Soybeans,2010,16207,62534.6,565.0,8.97
27470,Ukraine,Yield,lentil,2010,26816,62534.6,565.0,8.97
27471,Ukraine,Yield,Maize,2011,64446,79491.7,565.0,8.48
27472,Ukraine,Yield,Apple,2011,168039,79491.7,565.0,8.48
27473,Ukraine,Yield,"Rice, paddy",2011,57399,79491.7,565.0,8.48
27474,Ukraine,Yield,Sorghum,2011,26372,79491.7,565.0,8.48
27475,Ukraine,Yield,Soybeans,2011,20394,79491.7,565.0,8.48
27476,Ukraine,Yield,lentil,2011,33533,79491.7,565.0,8.48
27477,Ukraine,Yield,Maize,2012,47946,90814.8,565.0,8.56
27478,Ukraine,Yield,Apple,2012,161001,90814.8,565.0,8.56
27479,Ukraine,Yield,"Rice, paddy",2012,61938,90814.8,565.0,8.56
27480,Ukraine,Yield,Sorghum,2012,15230,90814.8,565.0,8.56
27481,Ukraine,Yield,Soybeans,2012,17065,90814.8,565.0,8.56
27482,Ukraine,Yield,lentil,2012,27999,90814.8,565.0,8.56
27483,Ukraine,Yield,Maize,2013,64119,86781.8,565.0,10.33
27484,Ukraine,Yield,Apple,2013,159664,86781.8,565.0,10.33
27485,Ukraine,Yield,"Rice, paddy",2013,59938,86781.8,565.0,10.33
27486,Ukraine,Yield,Sorghum,2013,27409,86781.8,565.0,10.33
27487,Ukraine,Yield,Soybeans,2013,20535,86781.8,565.0,10.33
27488,Ukraine,Yield,lentil,2013,33931,86781.8,565.0,10.33
27489,United Kingdom,Yield,Apple,1990,365161,29517.0,1220.0,9.56
27490,United Kingdom,Yield,Apple,1990,365161,29517.0,1220.0,10.4
27491,United Kingdom,Yield,Apple,1990,365161,29517.0,1220.0,10.4
27492,United Kingdom,Yield,Apple,1990,365161,29517.0,1220.0,8.68
27493,United Kingdom,Yield,Apple,1990,365161,29517.0,1220.0,10.94
27494,United Kingdom,Yield,lentil,1990,69712,29517.0,1220.0,9.56
27495,United Kingdom,Yield,lentil,1990,69712,29517.0,1220.0,10.4
27496,United Kingdom,Yield,lentil,1990,69712,29517.0,1220.0,10.4
27497,United Kingdom,Yield,lentil,1990,69712,29517.0,1220.0,8.68
27498,United Kingdom,Yield,lentil,1990,69712,29517.0,1220.0,10.94
27499,United Kingdom,Yield,Apple,1991,354068,29022.0,1220.0,9.11
27500,United Kingdom,Yield,Apple,1991,354068,29022.0,1220.0,9.24
27501,United Kingdom,Yield,Apple,1991,354068,29022.0,1220.0,9.24
27502,United Kingdom,Yield,Apple,1991,354068,29022.0,1220.0,7.99
27503,United Kingdom,Yield,Apple,1991,354068,29022.0,1220.0,9.67
27504,United Kingdom,Yield,lentil,1991,72519,29022.0,1220.0,9.11
27505,United Kingdom,Yield,lentil,1991,72519,29022.0,1220.0,9.24
27506,United Kingdom,Yield,lentil,1991,72519,29022.0,1220.0,9.24
27507,United Kingdom,Yield,lentil,1991,72519,29022.0,1220.0,7.99
27508,United Kingdom,Yield,lentil,1991,72519,29022.0,1220.0,9.67
27509,United Kingdom,Yield,Apple,1992,433870,31077.0,1220.0,9.11
27510,United Kingdom,Yield,Apple,1992,433870,31077.0,1220.0,9.54
27511,United Kingdom,Yield,Apple,1992,433870,31077.0,1220.0,9.54
27512,United Kingdom,Yield,Apple,1992,433870,31077.0,1220.0,8.05
27513,United Kingdom,Yield,Apple,1992,433870,31077.0,1220.0,10.15
27514,United Kingdom,Yield,lentil,1992,68194,31077.0,1220.0,9.11
27515,United Kingdom,Yield,lentil,1992,68194,31077.0,1220.0,9.54
27516,United Kingdom,Yield,lentil,1992,68194,31077.0,1220.0,9.54
27517,United Kingdom,Yield,lentil,1992,68194,31077.0,1220.0,8.05
27518,United Kingdom,Yield,lentil,1992,68194,31077.0,1220.0,10.15
27519,United Kingdom,Yield,Apple,1993,415790,32387.0,1220.0,8.75
27520,United Kingdom,Yield,Apple,1993,415790,32387.0,1220.0,9.14
27521,United Kingdom,Yield,Apple,1993,415790,32387.0,1220.0,9.14
27522,United Kingdom,Yield,Apple,1993,415790,32387.0,1220.0,7.59
27523,United Kingdom,Yield,Apple,1993,415790,32387.0,1220.0,9.69
27524,United Kingdom,Yield,lentil,1993,73282,32387.0,1220.0,8.75
27525,United Kingdom,Yield,lentil,1993,73282,32387.0,1220.0,9.14
27526,United Kingdom,Yield,lentil,1993,73282,32387.0,1220.0,9.14
27527,United Kingdom,Yield,lentil,1993,73282,32387.0,1220.0,7.59
27528,United Kingdom,Yield,lentil,1993,73282,32387.0,1220.0,9.69
27529,United Kingdom,Yield,Apple,1994,399956,33929.0,1220.0,9.01
27530,United Kingdom,Yield,Apple,1994,399956,33929.0,1220.0,9.86
27531,United Kingdom,Yield,Apple,1994,399956,33929.0,1220.0,9.86
27532,United Kingdom,Yield,Apple,1994,399956,33929.0,1220.0,8.07
27533,United Kingdom,Yield,Apple,1994,399956,33929.0,1220.0,10.48
27534,United Kingdom,Yield,lentil,1994,73520,33929.0,1220.0,9.01
27535,United Kingdom,Yield,lentil,1994,73520,33929.0,1220.0,9.86
27536,United Kingdom,Yield,lentil,1994,73520,33929.0,1220.0,9.86
27537,United Kingdom,Yield,lentil,1994,73520,33929.0,1220.0,8.07
27538,United Kingdom,Yield,lentil,1994,73520,33929.0,1220.0,10.48
27539,United Kingdom,Yield,Apple,1995,374503,33743.0,1220.0,9.52
27540,United Kingdom,Yield,Apple,1995,374503,33743.0,1220.0,10.17
27541,United Kingdom,Yield,Apple,1995,374503,33743.0,1220.0,10.17
27542,United Kingdom,Yield,Apple,1995,374503,33743.0,1220.0,8.49
27543,United Kingdom,Yield,Apple,1995,374503,33743.0,1220.0,10.55
27544,United Kingdom,Yield,lentil,1995,76992,33743.0,1220.0,9.52
27545,United Kingdom,Yield,lentil,1995,76992,33743.0,1220.0,10.17
27546,United Kingdom,Yield,lentil,1995,76992,33743.0,1220.0,10.17
27547,United Kingdom,Yield,lentil,1995,76992,33743.0,1220.0,8.49
27548,United Kingdom,Yield,lentil,1995,76992,33743.0,1220.0,10.55
27549,United Kingdom,Yield,Apple,1996,407441,35579.0,1220.0,8.8
27550,United Kingdom,Yield,Apple,1996,407441,35579.0,1220.0,8.87
27551,United Kingdom,Yield,Apple,1996,407441,35579.0,1220.0,8.87
27552,United Kingdom,Yield,Apple,1996,407441,35579.0,1220.0,7.71
27553,United Kingdom,Yield,Apple,1996,407441,35579.0,1220.0,9.27
27554,United Kingdom,Yield,lentil,1996,81315,35579.0,1220.0,8.8
27555,United Kingdom,Yield,lentil,1996,81315,35579.0,1220.0,8.87
27556,United Kingdom,Yield,lentil,1996,81315,35579.0,1220.0,8.87
27557,United Kingdom,Yield,lentil,1996,81315,35579.0,1220.0,7.71
27558,United Kingdom,Yield,lentil,1996,81315,35579.0,1220.0,9.27
27559,United Kingdom,Yield,Apple,1997,429656,35490.0,1220.0,9.94
27560,United Kingdom,Yield,Apple,1997,429656,35490.0,1220.0,10.17
27561,United Kingdom,Yield,Apple,1997,429656,35490.0,1220.0,10.17
27562,United Kingdom,Yield,Apple,1997,429656,35490.0,1220.0,8.87
27563,United Kingdom,Yield,Apple,1997,429656,35490.0,1220.0,10.64
27564,United Kingdom,Yield,lentil,1997,73776,35490.0,1220.0,9.94
27565,United Kingdom,Yield,lentil,1997,73776,35490.0,1220.0,10.17
27566,United Kingdom,Yield,lentil,1997,73776,35490.0,1220.0,10.17
27567,United Kingdom,Yield,lentil,1997,73776,35490.0,1220.0,8.87
27568,United Kingdom,Yield,lentil,1997,73776,35490.0,1220.0,10.64
27569,United Kingdom,Yield,Apple,1998,391347,35422.0,1220.0,9.59
27570,United Kingdom,Yield,Apple,1998,391347,35422.0,1220.0,10.0
27571,United Kingdom,Yield,Apple,1998,391347,35422.0,1220.0,10.0
27572,United Kingdom,Yield,Apple,1998,391347,35422.0,1220.0,8.56
27573,United Kingdom,Yield,Apple,1998,391347,35422.0,1220.0,10.4
27574,United Kingdom,Yield,lentil,1998,75542,35422.0,1220.0,9.59
27575,United Kingdom,Yield,lentil,1998,75542,35422.0,1220.0,10.0
27576,United Kingdom,Yield,lentil,1998,75542,35422.0,1220.0,10.0
27577,United Kingdom,Yield,lentil,1998,75542,35422.0,1220.0,8.56
27578,United Kingdom,Yield,lentil,1998,75542,35422.0,1220.0,10.4
27579,United Kingdom,Yield,Apple,1999,401515,35537.0,1220.0,9.67
27580,United Kingdom,Yield,Apple,1999,401515,35537.0,1220.0,10.3
27581,United Kingdom,Yield,Apple,1999,401515,35537.0,1220.0,10.3
27582,United Kingdom,Yield,Apple,1999,401515,35537.0,1220.0,8.74
27583,United Kingdom,Yield,Apple,1999,401515,35537.0,1220.0,10.86
27584,United Kingdom,Yield,lentil,1999,80495,35537.0,1220.0,9.67
27585,United Kingdom,Yield,lentil,1999,80495,35537.0,1220.0,10.3
27586,United Kingdom,Yield,lentil,1999,80495,35537.0,1220.0,10.3
27587,United Kingdom,Yield,lentil,1999,80495,35537.0,1220.0,8.74
27588,United Kingdom,Yield,lentil,1999,80495,35537.0,1220.0,10.86
27589,United Kingdom,Yield,Apple,2000,399759,33031.28,1220.0,9.47
27590,United Kingdom,Yield,Apple,2000,399759,33031.28,1220.0,9.97
27591,United Kingdom,Yield,Apple,2000,399759,33031.28,1220.0,9.97
27592,United Kingdom,Yield,Apple,2000,399759,33031.28,1220.0,8.48
27593,United Kingdom,Yield,Apple,2000,399759,33031.28,1220.0,10.52
27594,United Kingdom,Yield,lentil,2000,80075,33031.28,1220.0,9.47
27595,United Kingdom,Yield,lentil,2000,80075,33031.28,1220.0,9.97
27596,United Kingdom,Yield,lentil,2000,80075,33031.28,1220.0,9.97
27597,United Kingdom,Yield,lentil,2000,80075,33031.28,1220.0,8.48
27598,United Kingdom,Yield,lentil,2000,80075,33031.28,1220.0,10.52
27599,United Kingdom,Yield,Apple,2001,402970,32893.1,1220.0,9.25
27600,United Kingdom,Yield,Apple,2001,402970,32893.1,1220.0,9.69
27601,United Kingdom,Yield,Apple,2001,402970,32893.1,1220.0,9.69
27602,United Kingdom,Yield,Apple,2001,402970,32893.1,1220.0,8.15
27603,United Kingdom,Yield,Apple,2001,402970,32893.1,1220.0,10.18
27604,United Kingdom,Yield,lentil,2001,70827,32893.1,1220.0,9.25
27605,United Kingdom,Yield,lentil,2001,70827,32893.1,1220.0,9.69
27606,United Kingdom,Yield,lentil,2001,70827,32893.1,1220.0,9.69
27607,United Kingdom,Yield,lentil,2001,70827,32893.1,1220.0,8.15
27608,United Kingdom,Yield,lentil,2001,70827,32893.1,1220.0,10.18
27609,United Kingdom,Yield,Apple,2002,440886,30995.26,1220.0,9.78
27610,United Kingdom,Yield,Apple,2002,440886,30995.26,1220.0,10.28
27611,United Kingdom,Yield,Apple,2002,440886,30995.26,1220.0,10.28
27612,United Kingdom,Yield,Apple,2002,440886,30995.26,1220.0,8.76
27613,United Kingdom,Yield,Apple,2002,440886,30995.26,1220.0,10.91
27614,United Kingdom,Yield,lentil,2002,80028,30995.26,1220.0,9.78
27615,United Kingdom,Yield,lentil,2002,80028,30995.26,1220.0,10.28
27616,United Kingdom,Yield,lentil,2002,80028,30995.26,1220.0,10.28
27617,United Kingdom,Yield,lentil,2002,80028,30995.26,1220.0,8.76
27618,United Kingdom,Yield,lentil,2002,80028,30995.26,1220.0,10.91
27619,United Kingdom,Yield,Apple,2004,424781,31223.91,1220.0,9.86
27620,United Kingdom,Yield,Apple,2004,424781,31223.91,1220.0,10.27
27621,United Kingdom,Yield,Apple,2004,424781,31223.91,1220.0,10.27
27622,United Kingdom,Yield,Apple,2004,424781,31223.91,1220.0,8.92
27623,United Kingdom,Yield,Apple,2004,424781,31223.91,1220.0,10.77
27624,United Kingdom,Yield,lentil,2004,77754,31223.91,1220.0,9.86
27625,United Kingdom,Yield,lentil,2004,77754,31223.91,1220.0,10.27
27626,United Kingdom,Yield,lentil,2004,77754,31223.91,1220.0,10.27
27627,United Kingdom,Yield,lentil,2004,77754,31223.91,1220.0,8.92
27628,United Kingdom,Yield,lentil,2004,77754,31223.91,1220.0,10.77
27629,United Kingdom,Yield,Apple,2005,435153,31415.27,1220.0,9.9
27630,United Kingdom,Yield,Apple,2005,435153,31415.27,1220.0,10.24
27631,United Kingdom,Yield,Apple,2005,435153,31415.27,1220.0,10.24
27632,United Kingdom,Yield,Apple,2005,435153,31415.27,1220.0,8.85
27633,United Kingdom,Yield,Apple,2005,435153,31415.27,1220.0,10.63
27634,United Kingdom,Yield,lentil,2005,79609,31415.27,1220.0,9.9
27635,United Kingdom,Yield,lentil,2005,79609,31415.27,1220.0,10.24
27636,United Kingdom,Yield,lentil,2005,79609,31415.27,1220.0,10.24
27637,United Kingdom,Yield,lentil,2005,79609,31415.27,1220.0,8.85
27638,United Kingdom,Yield,lentil,2005,79609,31415.27,1220.0,10.63
27639,United Kingdom,Yield,Apple,2006,415887,22588.09,1220.0,10.02
27640,United Kingdom,Yield,Apple,2006,415887,22588.09,1220.0,10.58
27641,United Kingdom,Yield,Apple,2006,415887,22588.09,1220.0,10.58
27642,United Kingdom,Yield,Apple,2006,415887,22588.09,1220.0,9.1
27643,United Kingdom,Yield,Apple,2006,415887,22588.09,1220.0,11.1
27644,United Kingdom,Yield,lentil,2006,80361,22588.09,1220.0,10.02
27645,United Kingdom,Yield,lentil,2006,80361,22588.09,1220.0,10.58
27646,United Kingdom,Yield,lentil,2006,80361,22588.09,1220.0,10.58
27647,United Kingdom,Yield,lentil,2006,80361,22588.09,1220.0,9.1
27648,United Kingdom,Yield,lentil,2006,80361,22588.09,1220.0,11.1
27649,United Kingdom,Yield,Apple,2007,401926,22331.7,1220.0,10.11
27650,United Kingdom,Yield,Apple,2007,401926,22331.7,1220.0,10.37
27651,United Kingdom,Yield,Apple,2007,401926,22331.7,1220.0,10.37
27652,United Kingdom,Yield,Apple,2007,401926,22331.7,1220.0,8.94
27653,United Kingdom,Yield,Apple,2007,401926,22331.7,1220.0,10.83
27654,United Kingdom,Yield,lentil,2007,72244,22331.7,1220.0,10.11
27655,United Kingdom,Yield,lentil,2007,72244,22331.7,1220.0,10.37
27656,United Kingdom,Yield,lentil,2007,72244,22331.7,1220.0,10.37
27657,United Kingdom,Yield,lentil,2007,72244,22331.7,1220.0,8.94
27658,United Kingdom,Yield,lentil,2007,72244,22331.7,1220.0,10.83
27659,United Kingdom,Yield,Apple,2008,416597,21596.68,1220.0,9.48
27660,United Kingdom,Yield,Apple,2008,416597,21596.68,1220.0,9.82
27661,United Kingdom,Yield,Apple,2008,416597,21596.68,1220.0,9.82
27662,United Kingdom,Yield,Apple,2008,416597,21596.68,1220.0,8.42
27663,United Kingdom,Yield,Apple,2008,416597,21596.68,1220.0,10.38
27664,United Kingdom,Yield,lentil,2008,82814,21596.68,1220.0,9.48
27665,United Kingdom,Yield,lentil,2008,82814,21596.68,1220.0,9.82
27666,United Kingdom,Yield,lentil,2008,82814,21596.68,1220.0,9.82
27667,United Kingdom,Yield,lentil,2008,82814,21596.68,1220.0,8.42
27668,United Kingdom,Yield,lentil,2008,82814,21596.68,1220.0,10.38
27669,United Kingdom,Yield,Apple,2009,444167,21324.22,1220.0,9.59
27670,United Kingdom,Yield,Apple,2009,444167,21324.22,1220.0,9.9
27671,United Kingdom,Yield,Apple,2009,444167,21324.22,1220.0,9.9
27672,United Kingdom,Yield,Apple,2009,444167,21324.22,1220.0,8.64
27673,United Kingdom,Yield,Apple,2009,444167,21324.22,1220.0,10.52
27674,United Kingdom,Yield,lentil,2009,79284,21324.22,1220.0,9.59
27675,United Kingdom,Yield,lentil,2009,79284,21324.22,1220.0,9.9
27676,United Kingdom,Yield,lentil,2009,79284,21324.22,1220.0,9.9
27677,United Kingdom,Yield,lentil,2009,79284,21324.22,1220.0,8.64
27678,United Kingdom,Yield,lentil,2009,79284,21324.22,1220.0,10.52
27679,United Kingdom,Yield,Apple,2010,438841,16770.87,1220.0,8.4
27680,United Kingdom,Yield,Apple,2010,438841,16770.87,1220.0,8.8
27681,United Kingdom,Yield,Apple,2010,438841,16770.87,1220.0,8.8
27682,United Kingdom,Yield,Apple,2010,438841,16770.87,1220.0,7.43
27683,United Kingdom,Yield,Apple,2010,438841,16770.87,1220.0,9.38
27684,United Kingdom,Yield,lentil,2010,76746,16770.87,1220.0,8.4
27685,United Kingdom,Yield,lentil,2010,76746,16770.87,1220.0,8.8
27686,United Kingdom,Yield,lentil,2010,76746,16770.87,1220.0,8.8
27687,United Kingdom,Yield,lentil,2010,76746,16770.87,1220.0,7.43
27688,United Kingdom,Yield,lentil,2010,76746,16770.87,1220.0,9.38
27689,United Kingdom,Yield,Apple,2011,432192,16401.66,1220.0,9.82
27690,United Kingdom,Yield,Apple,2011,432192,16401.66,1220.0,10.63
27691,United Kingdom,Yield,Apple,2011,432192,16401.66,1220.0,10.63
27692,United Kingdom,Yield,Apple,2011,432192,16401.66,1220.0,8.95
27693,United Kingdom,Yield,Apple,2011,432192,16401.66,1220.0,11.19
27694,United Kingdom,Yield,lentil,2011,77471,16401.66,1220.0,9.82
27695,United Kingdom,Yield,lentil,2011,77471,16401.66,1220.0,10.63
27696,United Kingdom,Yield,lentil,2011,77471,16401.66,1220.0,10.63
27697,United Kingdom,Yield,lentil,2011,77471,16401.66,1220.0,8.95
27698,United Kingdom,Yield,lentil,2011,77471,16401.66,1220.0,11.19
27699,United Kingdom,Yield,Apple,2012,305570,17718.64,1220.0,9.27
27700,United Kingdom,Yield,Apple,2012,305570,17718.64,1220.0,9.55
27701,United Kingdom,Yield,Apple,2012,305570,17718.64,1220.0,9.55
27702,United Kingdom,Yield,Apple,2012,305570,17718.64,1220.0,8.08
27703,United Kingdom,Yield,Apple,2012,305570,17718.64,1220.0,10.0
27704,United Kingdom,Yield,lentil,2012,66571,17718.64,1220.0,9.27
27705,United Kingdom,Yield,lentil,2012,66571,17718.64,1220.0,9.55
27706,United Kingdom,Yield,lentil,2012,66571,17718.64,1220.0,9.55
27707,United Kingdom,Yield,lentil,2012,66571,17718.64,1220.0,8.08
27708,United Kingdom,Yield,lentil,2012,66571,17718.64,1220.0,10.0
27709,United Kingdom,Yield,Apple,2013,408993,17673.46,1220.0,8.76
27710,United Kingdom,Yield,Apple,2013,408993,17673.46,1220.0,9.57
27711,United Kingdom,Yield,Apple,2013,408993,17673.46,1220.0,9.57
27712,United Kingdom,Yield,Apple,2013,408993,17673.46,1220.0,8.39
27713,United Kingdom,Yield,Apple,2013,408993,17673.46,1220.0,9.91
27714,United Kingdom,Yield,lentil,2013,73838,17673.46,1220.0,8.76
27715,United Kingdom,Yield,lentil,2013,73838,17673.46,1220.0,9.57
27716,United Kingdom,Yield,lentil,2013,73838,17673.46,1220.0,9.57
27717,United Kingdom,Yield,lentil,2013,73838,17673.46,1220.0,8.39
27718,United Kingdom,Yield,lentil,2013,73838,17673.46,1220.0,9.91
27719,Uruguay,Yield,Maize,1990,18510,1762.01,1300.0,16.91
27720,Uruguay,Yield,Apple,1990,95000,1762.01,1300.0,16.91
27721,Uruguay,Yield,"Rice, paddy",1990,44474,1762.01,1300.0,16.91
27722,Uruguay,Yield,Sorghum,1990,22680,1762.01,1300.0,16.91
27723,Uruguay,Yield,Soybeans,1990,12982,1762.01,1300.0,16.91
27724,Uruguay,Yield,Sweet potatoes,1990,57857,1762.01,1300.0,16.91
27725,Uruguay,Yield,lentil,1990,18510,1762.01,1300.0,16.91
27726,Uruguay,Yield,Maize,1991,17800,1762.01,1300.0,16.95
27727,Uruguay,Yield,Apple,1991,101741,1762.01,1300.0,16.95
27728,Uruguay,Yield,"Rice, paddy",1991,47767,1762.01,1300.0,16.95
27729,Uruguay,Yield,Sorghum,1991,31718,1762.01,1300.0,16.95
27730,Uruguay,Yield,Soybeans,1991,18333,1762.01,1300.0,16.95
27731,Uruguay,Yield,Sweet potatoes,1991,40000,1762.01,1300.0,16.95
27732,Uruguay,Yield,lentil,1991,16135,1762.01,1300.0,16.95
27733,Uruguay,Yield,Maize,1992,15613,2072.03,1300.0,16.7
27734,Uruguay,Yield,Apple,1992,92262,2072.03,1300.0,16.7
